Link,Id,User name,time,Tweet,Likes,Replies,Retweets
https://mobile.twitter.com/imVkohli/status/1381933162817671168,1381933162817671168,@imVkohli,2021-04-13T11:31:55.000Z,Virat Kohli @imVkohli · 20h Chilling with these dudes post practice  @ABdeVilliers17 @HarshalPatel23 1.1K 6K 110.4K, 110469 likes,1121 replies, 6095 Retweets
https://mobile.twitter.com/imVkohli/status/1381594551551336451,1381594551551336451,@imVkohli,2021-04-12T13:06:24.000Z,Virat Kohli @imVkohli · Apr 12 Participate in the VIVO IPL #PerfectFan contest  answer simple questions and get a chance to meet me!  Are you the perfect fan I’m looking for?  Check out this video from  @Vivo_India  and find out more. 420 1.8K 24.9K, 24903 likes,420 replies, 1878 Retweets
https://mobile.twitter.com/imVkohli/status/1380750268996841473,1380750268996841473,@imVkohli,2021-04-10T05:11:31.000Z,Virat Kohli @imVkohli · Apr 9 Partnership is everything.  We'll find the perfect pair of PUMA Nitros together. Click on the link and let's get talking.  @PUMA  #RunPUMA Link : https://go.puma.com/ViratNitroChat 650 3.1K 62.6K, 62644 likes,650 replies, 3167 Retweets
https://mobile.twitter.com/imVkohli/status/1380587067772559360,1380587067772559360,@imVkohli,2021-04-09T18:23:01.000Z,Virat Kohli @imVkohli · Apr 9 Tough game but happy to be on the winning side.  #playbold @RCBTweets 2.7K 11.9K 172.3K, 172380 likes,2743 replies, 11983 Retweets
https://mobile.twitter.com/imVkohli/status/1380451732690411521,1380451732690411521,@imVkohli,2021-04-09T09:25:15.000Z,Virat Kohli @imVkohli · Apr 9 Never seen this side of Rahul bhai  4K 28.9K 200.4K, 200455 likes,4055 replies, 28938 Retweets
https://mobile.twitter.com/imVkohli/status/1377614512413544448,1377614512413544448,@imVkohli,2021-04-01T13:31:09.000Z,Virat Kohli @imVkohli · Apr 1 In the end  it's you who you have to answer to. 2.7K 11K 204.1K, 204164 likes,2701 replies, 11094 Retweets
https://mobile.twitter.com/imVkohli/status/1376763325585874944,1376763325585874944,@imVkohli,2021-03-30T05:08:50.000Z,Virat Kohli @imVkohli · Mar 29 One of us wins  all of us win. Am I right?   Hello   @RCBTweets 's newest and fastest teammate  @pumacricket 874 5.1K 69.4K, 69431 likes,874 replies, 5129 Retweets
https://mobile.twitter.com/imVkohli/status/1376502776339963905,1376502776339963905,@imVkohli,2021-03-29T11:53:30.000Z,Virat Kohli @imVkohli · Mar 29 May this colorful festival bring peace  joy and prosperity in everyone's lives. Wishing everyone a very happy holi. 2.1K 7.9K 158.8K, 158878 likes,2154 replies, 7967 Retweets
https://mobile.twitter.com/imVkohli/status/1376481851154427904,1376481851154427904,@imVkohli,2021-03-29T10:30:21.000Z,Virat Kohli @imVkohli · Mar 29 No rest days. From here on its all about speed #IPL 1.7K 8K 123.9K, 123941 likes,1793 replies, 8031 Retweets
https://mobile.twitter.com/imVkohli/status/1376231290110758919,1376231290110758919,@imVkohli,2021-03-28T17:54:43.000Z,Virat Kohli @imVkohli · Mar 28 3 out of 3  #TeamIndia 3.9K 19.6K 233.8K, 233810 likes,3939 replies, 19603 Retweets
https://mobile.twitter.com/imVkohli/status/1374698503952244736,1374698503952244736,@imVkohli,2021-03-24T12:23:58.000Z,Virat Kohli @imVkohli · Mar 24 Happy birthday  @krunalpandya24 . May you have a great year ahead.  1.3K 6.9K 170.9K, 170922 likes,1394 replies, 6996 Retweets
https://mobile.twitter.com/imVkohli/status/1374591167388512260,1374591167388512260,@imVkohli,2021-03-24T05:17:27.000Z,Virat Kohli @imVkohli · Mar 23 Why wait for your AC to cool when you can get a fast-cooling Blue Star AC?  @BlueStarLtd 0:19 307K views 670 2.4K 40.3K, 40385 likes,670 replies, 2478 Retweets
https://mobile.twitter.com/imVkohli/status/1374394534457606144,1374394534457606144,@imVkohli,2021-03-23T16:16:06.000Z,Virat Kohli @imVkohli · Mar 23 1    two to go  #TeamIndia  2.1K 11.8K 171.8K, 171885 likes,2146 replies, 11863 Retweets
https://mobile.twitter.com/imVkohli/status/1373991603996561425,1373991603996561425,@imVkohli,2021-03-22T13:35:00.000Z,Virat Kohli @imVkohli · Mar 22 2.2K 10.6K 212.2K, 212206 likes,2283 replies, 10649 Retweets
https://mobile.twitter.com/imVkohli/status/1373501932203958273,1373501932203958273,@imVkohli,2021-03-21T05:09:13.000Z,Virat Kohli @imVkohli · Mar 20 #Newlaunch A kit for your all travel needs! Look and feel your best on the move with the #one8 holiday kit!  Get yours from - https://bit.ly/3l2znd0 @ScentialsWorld  @one8world  @Flipkart #one8 #one8fragrances 372 1.5K 23.5K, 23572 likes,372 replies, 1595 Retweets
https://mobile.twitter.com/imVkohli/status/1373343325369954309,1373343325369954309,@imVkohli,2021-03-20T18:38:58.000Z,Virat Kohli @imVkohli · Mar 20 4K 21.1K 270.6K, 270691 likes,4037 replies, 21164 Retweets
